Circuito,Ejecucion,Hellinger,Jensen-Shannon
vqe_indep_4_mqt.py,2,0.13629043433985744,0.13290279534917843
bv_9_vq.py,1,0.3637262054251102,0.34398397776878403
bv_9_vq.py,2,0.6038568975802588,0.5575270375358126
tsp_indep_5_mqt.py,1,0.0861550422807407,0.0860622859931244
tsp_indep_5_mqt.py,2,0.09235232880224406,0.09221627830806922
qaoa_indep_3_mqt.py,1,0.12364728274892767,0.12315665607198359
qaoa_indep_3_mqt.py,2,0.2496172497655779,0.24761601982642503
grover_9_vq.py,1,0.2993584327733493,0.28342123423778276
grover_9_vq.py,2,0.252766745589176,0.23900576650589267
kickback_7_vq.py,1,0.003927845926895602,0.0039278408604805715
kickback_7_vq.py,2,0.001818776064699973,0.0018187755620191935
qft_7_vq.py,1,0.21371586773469928,0.21152533639453266
qft_7_vq.py,2,0.23118830715755503,0.22846625894639716
grover-noancilla_4_mqt.py,1,0.10545186676087717,0.10521036094124929
grover-noancilla_4_mqt.py,2,0.11484528228027925,0.11446687090917977
qft_3_mqt.py,1,0.1064804287624877,0.10632726820888709
qft_3_mqt.py,2,0.09671431993710351,0.09659443989883375
pe_2_vq.py,1,0.08679153006170331,0.08605385365819589
pe_2_vq.py,2,0.09067242281938667,0.08901684369090138
grover-v-chain_3_mqt.py,1,0.19574179953429882,0.18972047213317306
grover-v-chain_3_mqt.py,2,0.13221126249857904,0.13047565148553777
pe_6_vq.py,1,0.2330331080106824,0.2279903154139538
pe_6_vq.py,2,0.22317207357318816,0.21952103719439567
pe_5_mqt.py,1,0.39292212066953597,0.38372914506244354
pe_5_mqt.py,2,0.14030444849296947,0.13996657848514069
dj_indep_4_mqt.py,1,0.12687093681217407,0.12541147948213435
dj_indep_4_mqt.py,2,0.08905488653029395,0.08856694820385679
pe_6_mqt.py,1,0.18035355783691218,0.1780389786696492
pe_6_mqt.py,2,0.5093104242040813,0.4870583658092251
qft_3_vq.py,1,0.07946819260949058,0.07935264378836089
qft_3_vq.py,2,0.12400684000298025,0.12352205268894269
pe_4_mqt.py,1,0.2245544729937016,0.21860404313246698
pe_4_mqt.py,2,0.2284147130582047,0.22203877725418453
bv_2_vq.py,1,0.07830085691176172,0.07747949451408778
bv_2_vq.py,2,0.05062823901667603,0.05000238161547658
qaoa_indep_5_mqt.py,1,0.10371550249960675,0.10330749135250238
qaoa_indep_5_mqt.py,2,0.10145229589298639,0.10100986256907984
grover_3_vq.py,1,0.11146488634323844,0.11052699728758376
grover_3_vq.py,2,0.10647602208450198,0.10555038964945065
qft_2_mqt.py,1,0.11000313777657408,0.10988643610312189
qft_2_mqt.py,2,0.09555873276623476,0.09548059925347305
grover_7_vq.py,1,0.1912355435903847,0.1889442804802312
grover_7_vq.py,2,0.11991673537336431,0.1186702945079199
bv_4_vq.py,1,0.11947739744839105,0.1183620601891963
bv_4_vq.py,2,0.08249792260155876,0.08211380405574752
qft_6_mqt.py,1,0.12076168726241347,0.12041998767119402
qft_6_mqt.py,2,0.1421997626887306,0.14137599035145515
pe_5_vq.py,1,0.07387491826547357,0.07356706381931763
pe_5_vq.py,2,0.07849420426847,0.07792864054857525
qft_4_mqt.py,1,0.15704788776772327,0.15647320668124304
qft_4_mqt.py,2,0.16293667127753778,0.16218367273754086
vqe_indep_3_mqt.py,1,0.09246026513385706,0.09189534447158063
vqe_indep_3_mqt.py,2,0.0886567374064065,0.08804843820524046
qaoa_indep_4_mqt.py,1,0.1635320308146174,0.16205139560454154
qaoa_indep_4_mqt.py,2,0.1354090538620381,0.13452162210579505
vqe_indep_5_mqt.py,1,0.21570782648242348,0.20776422817102913
vqe_indep_5_mqt.py,2,0.1289625726295487,0.12633579872542022
dj_indep_5_mqt.py,1,0.16844231789070305,0.16588136326648975
dj_indep_5_mqt.py,2,0.08724336611041356,0.08663364247704819
adder_n10_vq.py,1,0.4644890271140126,0.43692109981943344
adder_n10_vq.py,2,0.5428329549497761,0.5121797517127356
adder_n7_vq.py,1,0.15784772738940378,0.15078950220991924
adder_n7_vq.py,2,0.12678593217966286,0.11984225672049822
pe_7_mqt.py,1,0.3207607669538008,0.3148219908587994
pe_7_mqt.py,2,0.25990510115054677,0.2566172999494914
