Circuito,Ejecucion,Hellinger,Jensen-Shannon
dj_indep_4_mqt.py,2,0.08513664531355375,0.08477567956420845
grover_9_vq.py,1,0.2589503825823923,0.25107949338629254
grover_9_vq.py,2,0.1795680019769313,0.16919883979548034
bv_3_vq.py,1,0.07758675591886317,0.07724067189368639
bv_3_vq.py,2,0.04940606547405286,0.0490752557679867
qft_2_mqt.py,1,0.09535468668107347,0.09526685346753089
qft_2_mqt.py,2,0.09944658530948343,0.09935158662220833
su2_5_vq.py,1,0.10996653395893992,0.10762858866843046
su2_5_vq.py,2,0.12274652944673724,0.11942848747122081
kickback_7_vq.py,1,0.013663303839111967,0.013663089734380855
kickback_7_vq.py,2,0.006731880073558991,0.006731854542356143
qwalk-v-chain_5_mqt.py,1,0.09808868584019041,0.09792626091631776
qwalk-v-chain_5_mqt.py,2,0.11129095251141202,0.11101017743869011
grover_7_vq.py,1,0.3482349938642151,0.3377043318265238
grover_7_vq.py,2,0.13191170428057922,0.13100060376603218
pe_5_mqt.py,1,0.3394852855352248,0.32664529074070364
pe_5_mqt.py,2,0.2619314811258329,0.25617672573812716
qaoa_indep_4_mqt.py,1,0.07874610811503148,0.07817989980428838
qaoa_indep_4_mqt.py,2,0.11553861441464372,0.11503966576819964
vqe_indep_3_mqt.py,1,0.0906535180178525,0.08990932017816176
vqe_indep_3_mqt.py,2,0.09354090826584047,0.0927704000079156
adder_n10_vq.py,1,0.2949834582685708,0.2772290255005687
adder_n10_vq.py,2,0.24820934451952,0.23442804889883423
dj_indep_5_mqt.py,1,0.19434954728833723,0.191680509965176
dj_indep_5_mqt.py,2,0.12341100913738376,0.12107323871446422
adder_n7_vq.py,1,0.13559090556881848,0.1285393463609914
adder_n7_vq.py,2,0.5848060548487899,0.555903203881982
vqe_indep_5_mqt.py,1,0.19182282945971993,0.18480942356688876
vqe_indep_5_mqt.py,2,0.09719368093442819,0.09646441472422562
pe_7_mqt.py,1,0.281499737659895,0.2788815694306415
pe_7_mqt.py,2,0.24641126239280425,0.2442786320272354
